Alias_Name,GameCount,Standardized_Name
Mountain Lake (MN),150,Mountain Lake (MN)
Mountain Lake Mountain Lake (MN),18,Mountain Lake (MN)
Mountain Lakes (MN),3,Mountain Lake (MN)
Mt. Lake-Butterfield-Odin (MN),282,Mt. Lake-Butterfield-Odin (MN)
Nashwauk-Keewatin (MN),301,Nashwauk-Keewatin (MN)
Nevis (MN),455,Nevis (MN)
New Brighton Irondale (MN),495,New Brighton Irondale (MN)
New Hope Cooper (MN),56,New Hope Robbinsdale Cooper (MN)
New Hope E.J. Cooper (MN),11,New Hope Robbinsdale Cooper (MN)
New Hope Robbinsdale Cooper (MN),479,New Hope Robbinsdale Cooper (MN)
New Hope Robbinsdale-Cooper (MN),1,New Hope Robbinsdale Cooper (MN)
New London New London (MN),19,New London (MN)
New London-Spicer (MN),472,New London-Spicer (MN)
New Prague (MN),513,New Prague (MN)
New Richland (MN),75,New Richland (MN)
New Richland New Richland (MN),16,New Richland (MN)
New Richland-Hartland-Ellendale-Geneva (MN),299,New Richland-Hartland-Ellendale-Geneva (MN)
New Ulm (MN),457,New Ulm (MN)
New Ulm Cathedral (MN),445,New Ulm Cathedral (MN)
New Ulm Martin Luther Academy (MN),34,New Ulm Minnesota Valley Lutheran (MN)
New Ulm Minnesota Valley (MN),14,New Ulm Minnesota Valley Lutheran (MN)
New Ulm Minnesota Valley Lutheran (MN),341,New Ulm Minnesota Valley Lutheran (MN)
New York Mills (MN),419,New York Mills (MN)
New York Mills New York (MN),18,New York Mills (MN)
Newfolden Marshall County Central (MN),193,Newfolden Marshall County Central (MN)
Nicollet (MN),482,Nicollet (MN)
North Branch (MN),430,North Branch (MN)
North Branch-Taylor Falls (MN),4,North Branch-Taylors Falls (MN)
North Branch-Taylors Fall (MN),1,North Branch-Taylors Falls (MN)
North Branch-Taylors Falls (MN),28,North Branch-Taylors Falls (MN)
North Saint Paul (MN),596,North Saint Paul (MN)
Northfield (MN),673,Northfield (MN)
Northome-Kelliher (MN),254,Northome-Kelliher (MN)
Norwood Young America Central (MN),14,Norwood-Young America (MN)
Norwood-Young America (MN),454,Norwood-Young America (MN)
Norwood-Young America Central (MN),19,Norwood-Young America (MN)
Oakdale Tartan (MN),514,Oakdale Tartan (MN)
Ogilvie (MN),493,Ogilvie (MN)
Oklee (MN),124,Oklee (MN)
Oklee Red Lake (MN),16,Oklee Red Lake County Central (MN)
Oklee Red Lake County Central (MN),110,Oklee Red Lake County Central (MN)
Oklee Red Lake County Central-Red Lake Falls (MN),168,Oklee Red Lake County Central-Red Lake Falls (MN)
Olivia (MN),158,Olivia (MN)
Olivia B O (MN),19,Olivia B O L D (MN)
Olivia B O L D (MN),63,Olivia B O L D (MN)
Onamia (MN),343,Onamia (MN)
Orr (MN),277,Orr (MN)
Ortonville (MN),450,Ortonville (MN)
Osakis (MN),458,Osakis (MN)
Osseo (MN),573,Osseo (MN)
Owatonna (MN),803,Owatonna (MN)
Park Rapids Area (MN),458,Park Rapids Area (MN)
Parkers Prairie (MN),446,Parkers Prairie (MN)
Paynesville Area (MN),471,Paynesville Area (MN)
Pelican Rapids (MN),477,Pelican Rapids (MN)
Pequot LakeHomecoming (MN),1,Pequot Lakes (MN)
Pequot Lakes (MN),444,Pequot Lakes (MN)
Perham (MN),490,Perham (MN)
Peterson (MN),169,Peterson (MN)
Pierz (MN),547,Pierz (MN)
Pillager (MN),432,Pillager (MN)
Pine City (MN),446,Pine City (MN)
Pine Island (MN),497,Pine Island (MN)
Pine River (MN),134,Pine River (MN)
Pine River Pine River (MN),17,Pine River (MN)
Pine River-Backus (MN),272,Pine River-Backus (MN)
Pipestone Area (MN),397,Pipestone Area (MN)
Pipestone-Jasper (MN),103,Pipestone-Jasper (MN)
Plainview-Elgin-Millville (MN),492,Plainview-Elgin-Millville (MN)
Plummer Pershing (MN),115,Plummer Pershing (MN)
Plymouth Providence Academy (MN),124,Plymouth Providence Academy (MN)
Plymouth Providence Academy/Heritage Christian Academy/Maranatha Christian Academy/West Lutheran (MN),28,Plymouth Providence Academy-Heritage Christian Academy (MN)
Plymouth Providence Academy-Heritage Christian Academy (MN),18,Plymouth Providence Academy-Heritage Christian Academy (MN)
Plymouth Providence Academy-Heritage Christian Academy-Maranatha Christian Academy-West Lutheran (MN),2,Plymouth Providence Academy-Heritage Christian Academy (MN)
Plymouth Robbinsdale Armstrong (MN),504,Plymouth Robbinsdale Armstrong (MN)
Plymouth Wayzata (MN),618,Plymouth Wayzata (MN)
Princeton (MN),526,Princeton (MN)
Prior Lake (MN),526,Prior Lake (MN)
Proctor (MN),496,Proctor (MN)
Randolph (MN),444,Randolph (MN)
Raymond (MN),144,Raymond (MN)
Red Lake (MN),183,Red Lake (MN)
Red Lake Central (MN),2,Red Lake (MN)
Red Lake Falls (MN),297,Red Lake Falls (MN)
Red Wing (MN),801,Red Wing (MN)
Redwood Falls (MN),152,Redwood Falls (MN)
Redwood Valley (MN),289,Redwood Valley (MN)
Remer Northland (MN),334,Remer Northland (MN)
Renville County West (MN),208,Renville County West (MN)
Richfield (MN),667,Richfield (MN)
Richfield Academy Of (MN),19,Richfield Academy of Holy Angels (MN)
Richfield Academy of Holy Angels (MN),433,Richfield Academy of Holy Angels (MN)
Robbinsdale (MN),303,Robbinsdale (MN)
Rochester (MN),214,Rochester (MN)
Rochester Century (MN),242,Rochester Century (MN)
Rochester John Marshall (MN),689,Rochester John Marshall (MN)
Rochester Lourdes (MN),448,Rochester Lourdes (MN)
Rochester Mayo (MN),572,Rochester Mayo (MN)
Rockford (MN),475,Rockford (MN)
Rogers (MN),221,Rogers (MN)
Roseau (MN),440,Roseau (MN)
Rosemount (MN),668,Rosemount (MN)
Roseville (MN),370,Roseville (MN)
Roseville Alexander Ramsey (MN),214,Roseville Alexander Ramsey (MN)
Roseville Frank B. Kellogg (MN),172,Roseville Frank B. Kellogg (MN)
Rothsay (MN),293,Rothsay (MN)
Royalton (MN),466,Royalton (MN)
Rush City (MN),443,Rush City (MN)
Rushford (MN),184,Rushford (MN)
Rushford Peterson (MN),16,Rushford-Peterson (MN)
Rushford-Peterson (MN),344,Rushford-Peterson (MN)
Russell-Tyler-Ruthton (MN),395,Russell-Tyler-Ruthton (MN)
Ruthton (MN),3,Ruthton Public (MN)
Ruthton Public (MN),200,Ruthton Public (MN)
Saginaw AlBrook (MN),286,Saginaw AlBrook (MN)
Saint Charles (MN),483,Saint Charles (MN)
Saint Clair (MN),367,Saint Clair (MN)
Saint Clair St. Clair (MN),11,Saint Clair (MN)
St. Clair-Loyola (MN),31,Saint Clair-Loyola (MN)
Saint Clair-Loyola (MN),26,Saint Clair-Loyola (MN)
St. Cloud (MN),8,Saint Cloud (MN)
St. Cloud Academy (MN),1,Saint Cloud Academy (MN)
Saint Cloud Apollo (MN),485,Saint Cloud Apollo (MN)
Saint Cloud Cathedral (MN),494,Saint Cloud Cathedral (MN)
St. Cload Tech (MN),1,Saint Cloud Tech (MN)
Saint Cloud Tech (MN),764,Saint Cloud Tech (MN)
St. Cloud Tech-St. John's Prep (MN),19,Saint Cloud Tech-St. Johns Prep (MN)
Saint Cloud Tech-Saint John's Prep (MN),23,Saint Cloud Tech-St. Johns Prep (MN)
Saint Cloud Tech-St. Johns Prep (MN),18,Saint Cloud Tech-St. Johns Prep (MN)
Saint Cretin-Derhan Hall (MN),1,Saint Cretin-Derhan Hall (MN)
Saint Francis (MN),510,Saint Francis (MN)
Saint James (MN),19,Saint James Area (MN)
Saint James Area (MN),438,Saint James Area (MN)
St. James-Butterfield-Odin (MN),14,Saint James-Butterfield-Odin (MN)
St. James-Butterfield-OdinSt. James (MN),7,Saint James-Butterfield-Odin (MN)
Saint James-Butterfield-OdinSaint James (MN),8,Saint James-Butterfield-Odin (MN)
St. John's Preps (MN),1,Saint John's Preps (MN)
St. Louis Par Benilde-St. Margaret'sk (MN),4,Saint Louis Par Benilde-Saint Margaret'sk (MN)
St.Louis Park (MN),25,Saint Louis Park (MN)
Saint Louis Park (MN),656,Saint Louis Park (MN)
Saint Louis Park St. Louis (MN),18,Saint Louis Park (MN)
Saint Louis Park Benilde St. (MN),19,Saint Louis Park Benilde-St. Margaret's (MN)
St. Louis Park Benilde-St. Margarets (MN),165,Saint Louis Park Benilde-St. Margaret's (MN)
Saint Louis Par Benilde-Saint Margaret'sk (MN),18,Saint Louis Park Benilde-St. Margaret's (MN)
Saint Louis Par Benilde-St. Margaret'sk (MN),4,Saint Louis Park Benilde-St. Margaret's (MN)
Saint Louis Park Benilde-Saint Margaret's (MN),310,Saint Louis Park Benilde-St. Margaret's (MN)
St. Louis Park Benilde-St. Margaret's-Groves Academy (MN),20,Saint Louis Park Benilde-St. Margaret's-Groves Academy (MN)
St. Louis Park Reserves (MN),1,Saint Louis Park Reserves (MN)
Saint Mary's University of Minnesota (MN),3,Saint Mary's University of Minnesota (MN)
Saint Mary's University of Minnesota Fresh (MN),1,Saint Mary's University of Minnesota Fresh (MN)
St. Michael (MN),3,Saint Michael (MN)
St.Michael (MN),12,Saint Michael (MN)
Saint Michael-Albertville (MN),515,Saint Michael-Albertville (MN)
Saint Paul (MN),14,Saint Paul (MN)
St.Paul Academy (MN),4,Saint Paul Academy (MN)
Saint Paul Academy (MN),3,Saint Paul Academy (MN)
St. Paul Academy-Mounds Park Academy-Great River School-Twin Cities Academy (MN),25,Saint Paul Academy-Mounds Park Academy-Great River School-Twin Cities Academy (MN)
Saint Paul Academy-Summit-Mounds Park Academy (MN),70,Saint Paul Academy-Summit-Mounds Park Academy (MN)
St. Paul Arlington (MN),104,Saint Paul Arlington (MN)
Saint Paul Brady (MN),6,Saint Paul Brady (MN)
Saint Paul Central (MN),418,Saint Paul Central (MN)
"Saint Paul Central Opp """"Washington"""" (MN)",1,"Saint Paul Central Opp """"Washington"""" (MN)"
St. Paul Central-Open School (MN),14,Saint Paul Central-Open School (MN)
St. Paul Cleveland (MN),1,Saint Paul Cleveland (MN)
Saint Paul Como Park (MN),361,Saint Paul Como Park (MN)
St. Paul ConcordiaAcademy (MN),112,Saint Paul Concordia Academy (MN)
St. Paul Cretin (MN),105,Saint Paul Cretin (MN)
"St. Paul Cretin """"B"""" (MN)",1,Saint Paul Cretin B (MN)
Saint Paul Cretin Derham (MN),20,Saint Paul Cretin-Derham Hall (MN)
Saint Paul Cretin-Derham Hall (MN),617,Saint Paul Cretin-Derham Hall (MN)
St. Paul Crocus Hill (MN),1,Saint Paul Crocus Hill (MN)
Saint Paul Harding (MN),260,Saint Paul Harding (MN)
St. Paul Harding-Humboldt-Open World Learning (MN),9,Saint Paul Harding-Humboldt-Open World Learning (MN)
Saint Paul Highland Park (MN),423,Saint Paul Highland Park (MN)
St. Paul Hill (MN),41,Saint Paul Hill (MN)
St. Paul Hill-Murray (MN),3,Saint Paul Hill-Murray (MN)
Saint Paul Humboldt (MN),295,Saint Paul Humboldt (MN)
St. Paul Humboldt-Open World Learning (MN),9,Saint Paul Humboldt-Open World Learning (MN)
Saint Paul Johnson (MN),392,Saint Paul Johnson (MN)
St. Paul Johnson-City Academy (MN),38,Saint Paul Johnson-City Academy (MN)
St. Paul Johnson-Washington Tech (MN),7,Saint Paul Johnson-Washington Tech (MN)
St. Paul Luther Seminary (MN),1,Saint Paul Luther Seminary (MN)
St. Paul Marshall (MN),9,Saint Paul Marshall (MN)
Saint Paul Marshall (MN),1,Saint Paul Marshall (MN)
Saint Paul Mechanic Arts (MN),4,Saint Paul Mechanical Arts (MN)
St. Paul Mechanic Arts (MN),8,Saint Paul Mechanical Arts (MN)
St.Paul Mechanic Arts (MN),59,Saint Paul Mechanical Arts (MN)
St. Paul Mechanical Arts (MN),2,Saint Paul Mechanical Arts (MN)
Saint Paul Merriam Park (MN),1,Saint Paul Merriam Park (MN)
St. Paul Merrimacs (MN),1,Saint Paul Merrimacs (MN)
St. Paul Minnesota North Star Academy (MN),10,Saint Paul Minnesota North Star Academy (MN)
St. Paul Monroe (MN),35,Saint Paul Monroe (MN)
Saint Paul Monroe (MN),5,Saint Paul Monroe (MN)
Saint Paul Moundsview (MN),1,Saint Paul Moundsview (MN)
St. Paul Murray (MN),53,Saint Paul Murray (MN)
Saint Paul Murray (MN),14,Saint Paul Murray (MN)
St. Paul North (MN),1,Saint Paul North (MN)
St. Paul Park (MN),82,Saint Paul Park Senior (MN)
St. Paul Park Senior (MN),10,Saint Paul Park Senior (MN)
Saint Paul Saint Agnes (MN),442,Saint Paul St. Agnes (MN)
Saint Paul St. Agnes (MN),7,Saint Paul St. Agnes (MN)
Saint Paul St.Agnes (MN),7,Saint Paul St. Agnes (MN)
St. Paul St. Bernard's (MN),262,Saint Paul St. Bernard's (MN)
St. Paul Washington (MN),18,Saint Paul Washington (MN)
Saint Paul Washington (MN),48,Saint Paul Washington (MN)
St. Paul Wilson (MN),8,Saint Paul Wilson (MN)
Saint Paul Wilson (MN),5,Saint Paul Wilson (MN)
Saint Paul-Summit-Mounds Park Academy (MN),324,Saint Paul-Summit-Mounds Park Academy (MN)
Saint Peter (MN),548,Saint Peter (MN)
St. Rosa Lima Sacred Heart (MN),1,Saint Rosa Lima Sacred Heart (MN)
St. Thomas College (MN),3,Saint Thomas College (MN)
St. Thomas Seminary (MN),1,Saint Thomas Seminary (MN)
Sanborn (MN),104,Sanborn (MN)
Sandstone East Central (MN),309,Sandstone East Central (MN)
Sartell-Saint Stephen (MN),507,Sartell-Saint Stephen (MN)
Sauk Centre (MN),493,Sauk Centre (MN)
Sauk Rapids (MN),266,Sauk Rapids (MN)
Sauk Rapids Sauk Rapids (MN),19,Sauk Rapids (MN)
Sauk Rapids-Rice (MN),196,Sauk Rapids-Rice (MN)
Sebeka (MN),302,Sebeka (MN)
Shakopee (MN),506,Shakopee (MN)
Sherburn (MN),109,Sherburn (MN)
Sherburn Martin County (MN),17,Sherburn Martin County West (MN)
Sherburn Martin County West (MN),297,Sherburn Martin County West (MN)
Sherburn-Dunnell (MN),45,Sherburn Martin County West (MN)
Silver Bay Kelley (MN),431,Silver Bay Kelley (MN)
Silver Lake (MN),226,Silver Lake (MN)
Sioux Valley (MN),247,Sioux Valley (MN)
Sioux Valley-Brown Lake-Brewster (MN),1,Sioux Valley-Round Lake-Brewster (MN)
Sioux Valley-R.L.B. (MN),1,Sioux Valley-Round Lake-Brewster (MN)
Sioux Valley-Round Lake-Bewster (MN),2,Sioux Valley-Round Lake-Brewster (MN)
Sioux Valley-Round Lake-Brewster (MN),159,Sioux Valley-Round Lake-Brewster (MN)
Slayton (MN),183,Slayton (MN)
Slayton Murray County (MN),19,Slayton Murray County Central (MN)
Slayton Murray County Central (MN),240,Slayton Murray County Central (MN)
Sleepy Eye (MN),441,Sleepy Eye (MN)
Sleepy Eye Sleepy Eye (MN),18,Sleepy Eye (MN)
Sleepy Eye Saint Mary's (MN),409,Sleepy Eye-St. Mary's (MN)
Sleepy Eye-St. Mary's (MN),8,Sleepy Eye-St. Mary's (MN)
South Saint Paul (MN),671,South Saint Paul (MN)
South Saint Paul South St. (MN),16,South Saint Paul (MN)
Southwestern United co-op (MN),4,Southwestern United co-op [Round Lake-Brewster-Southwest Star Concept] (MN)
Southwestern United co-op [Round Lake-Brewster-Southwest Star Concept] (MN),51,Southwestern United co-op [Round Lake-Brewster-Southwest Star Concept] (MN)
Spring Grove (MN),489,Spring Grove (MN)
Spring Lake Park (MN),646,Spring Lake Park (MN)
Spring Valley (MN),139,Spring Valley (MN)
Spring Valley Kingsland (MN),294,Spring Valley Kingsland (MN)
Springfield (MN),381,Springfield (MN)
Springfield-Comfrey (MN),143,Springfield-Comfrey (MN)
Staples (MN),198,Staples (MN)
Staples Motley (MN),22,Staples-Motley (MN)
Staples-Motley (MN),297,Staples-Motley (MN)
Starbuck (MN),166,Starbuck (MN)
Stephen (MN),168,Stephen (MN)
Stephen Argyle (MN),20,Stephen-Argyle Central (MN)
Stephen-Argyle Central (MN),271,Stephen-Argyle Central (MN)
Stewart (MN),184,Stewart (MN)
Stewartville (MN),473,Stewartville (MN)
Stillwater Area (MN),1157,Stillwater Area (MN)
Storden-Jeffers (MN),123,Storden-Jeffers (MN)
Swanville (MN),186,Swanville (MN)
Thief River Falls (MN),459,Thief River Falls (MN)
Toivola-Meadowlands (MN),118,Toivola-Meadowlands (MN)
Tower-Soudan (MN),268,Tower-Soudan (MN)
Tracy (MN),144,Tracy (MN)
Tracy-Milroy-Balaton (MN),270,Tracy-Milroy-Balaton (MN)
Tri-City United [Montgomery-Lonsdale-Le Center] (MN),111,Tri-City United [Montgomery-Lonsdale-Le Center] (MN)
Trimont (MN),133,Trimont (MN)
Truman (MN),199,Truman (MN)
Twin Valley (MN),129,Twin Valley (MN)
Twin Valley Norman County East-Ulen-Hitterdal (MN),287,Twin Valley Norman County East-Ulen-Hitterdal (MN)
Two Harbors (MN),468,Two Harbors (MN)
Tyler Russell Tyler (MN),18,Tyler-Russell (MN)
Tyler-Russell (MN),9,Tyler-Russell (MN)
Ulen-Hitterdal (MN),163,Ulen-Hitterdal (MN)
Underwood (MN),447,Underwood (MN)
United North Central co-op [Menahga-Sebeka] (MN),159,United North Central co-op [Menahga-Sebeka] (MN)
Upsala (MN),218,Upsala (MN)
Upsala Swanville (MN),18,Upsala-Swanville (MN)
Upsala-Swanville (MN),235,Upsala-Swanville (MN)
Verndale (MN),500,Verndale (MN)
Victoria Holy Family Catholic (MN),241,Victoria Holy Family Catholic (MN)
Virginia (MN),443,Virginia (MN)
Wabasha Kellogg (MN),17,Wabasha-Kellogg (MN)
Wabasso (MN),442,Wabasso (MN)
Waconia (MN),498,Waconia (MN)
Wadena (MN),170,Wadena (MN)
Wadena Deer (MN),17,Wadena-Deer Creek (MN)
Wadena-Deer Creek (MN),270,Wadena-Deer Creek (MN)
Waldorf-Pemberton (MN),148,Waldorf-Pemberton (MN)
Walker Hackensack (MN),15,Walker-Hackensack (MN)
Walker-Hackensack (MN),1,Walker-Hackensack (MN)
Walker-Hackensack-Akeley (MN),337,Walker-Hackensack-Akeley (MN)
Walnut Grove (MN),130,Walnut Grove (MN)
Wanamingo (MN),123,Wanamingo (MN)
Warren (MN),163,Warren (MN)
Warren Alvarado (MN),19,Warren-Alvarado (MN)
Warren-Alvarado (MN),28,Warren-Alvarado (MN)
Warren-Alvarado-Oslo (MN),276,Warren-Alvarado-Oslo (MN)
Warroad (MN),463,Warroad (MN)
Waseca (MN),533,Waseca (MN)
Waseca Aggies (MN),2,Waseca (MN)
Watertown Mayer (MN),19,Watertown-Mayer (MN)
Watertown-Mayer (MN),423,Watertown-Mayer (MN)
Waterville Elysian (MN),18,Waterville-Elysian (MN)
Waterville-Elysian (MN),2,Waterville-Elysian (MN)
Waterville-Elysian-Morristown (MN),408,Waterville-Elysian-Morristown (MN)
Waterville-Elysian-Morristown-Cannon Valley Lutheran (MN),41,Waterville-Elysian-Morristown-Cannon Valley Lutheran (MN)
Waterville-Elysian-Morristown-CVL (MN),3,Waterville-Elysian-Morristown-Cannon Valley Lutheran (MN)
Waubun (MN),406,Waubun (MN)
Welcome Public (MN),146,Welcome Public (MN)
Wells United South Central (MN),315,Wells United South Central (MN)
Wells United South-Central-Genesis-Classical Academy (MN),18,Wells United South Central (MN)
Wells-Easton (MN),125,Wells-Easton (MN)
West Concord (MN),180,West Concord (MN)
West St.Paul (MN),1,West Saint Paul (MN)
West Saint Paul Saint Croix Lutheran (MN),345,West Saint Paul Saint Croix Lutheran (MN)
West Saint Paul Saint Croix Lutheran-Unity-Josephs-Tobias HomeSchool (MN),15,West Saint Paul Saint Croix Lutheran-Unity-Josephs-Tobias HomeSchool (MN)
West St. Paul St. Croix Lutheran-Unity-Josephs-Tobias HomeSchool (MN),8,West Saint Paul Saint Croix Lutheran-Unity-Josephs-Tobias HomeSchool (MN)
West St. Paul Sibley (MN),1,West Saint Paul Sibley (MN)
West St.Paul Sibley (MN),64,West Saint Paul Sibley (MN)
West St. Paul Brady (MN),121,West St. Paul Brady (MN)
Westbrook (MN),151,Westbrook (MN)
Westbrook-Storden-Jeffers (MN),24,Westbrook-Storden-Jefferson (MN)
Westbrook-Storden-Jefferson (MN),5,Westbrook-Storden-Jefferson (MN)
Westbrook-Walnut Grove (MN),278,Westbrook-Walnut Grove (MN)
Wheaton (MN),334,Wheaton (MN)
Wheaton-Herman-Norcross (MN),129,Wheaton-Herman-Norcross (MN)
White Bear Lake (MN),725,White Bear Lake (MN)
White Bear Lake Area North (MN),8,White Bear Lake (MN)
White Bear Lake White Bear (MN),17,White Bear Lake (MN)
White Bear Mariner (MN),54,White Bear Lake Mariner (MN)
Willmar (MN),539,Willmar (MN)
Windom (MN),506,Windom (MN)
Winnebago (MN),131,Winnebago (MN)
Winona (MN),861,Winona (MN)
Winona Cotter (MN),356,Winona Cotter (MN)
Winsted Holy Trinity (MN),286,Winsted Holy Trinity (MN)
Winthrop (MN),209,Winthrop (MN)
Woodbury (MN),505,Woodbury (MN)
Woodbury Academy Force [New Life Academy-Saint Croix Prep] (MN),28,Woodbury Academy Force [New Life Academy-St. Croix Prep] (MN)
Woodbury Academy Force [New Life Academy-St. Croix Prep] (MN),97,Woodbury Academy Force [New Life Academy-St. Croix Prep] (MN)
Woodbury East Ridge (MN),171,Woodbury East Ridge (MN)
Worthington (MN),512,Worthington (MN)
Wrenshall (MN),326,Wrenshall (MN)
Wykoff (MN),109,Wykoff (MN)
Zimmerman (MN),210,Zimmerman (MN)
Zumbrota (MN),147,Zumbrota (MN)
Zumbrota Mazeppa (MN),16,Zumbrota-Mazeppa (MN)
Zumbrota-Mazeppa (MN),341,Zumbrota-Mazeppa (MN)
Ada (MN),74,Ada (MN)
